eval_subj	num_regions	subj_id	mname	R_train	R2_train	logalpha	train_dataset	train_ses	run	cond_num	method	cerebellum	cortex	parcellation	crossed	validate_model	type	add_rest	cortical_cerebellar_act	std_cortex	std_cerebellum	append	eval_dataset	eval_ses	splitby	subj_list	cortical_act	dataset	model	mix_param	R_eval	R2_eval	noise_Y_R	noise_Y_R2	noise_X_R	noise_X_R2	group_noiseceil_Y_upper	group_noiseceil_Y_lower	noiseceiling_Y	noiseceiling_XY	R_eval_adj	task_code	isbest	extension	group_noiseceil_Y	mean_group_noiseceil_Y
sub-24	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.2357651869325983	-0.5870459804764032	0.3533256392502479	-0.2933487214995043	0.9504730793927856	0.9009461587855712	0.4892293153176376	0.4469543189537774	0.5944120113610154	0.5795053997734686	0.48621822740487686	all	True		0.46809181713570747	0.48489582176086377
sub-25	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.2716006530415562	-0.5126939818426584	0.353984657275217	-0.292030685449566	0.9504730793927856	0.9009461587855712	0.4687111894704221	0.4254184702305527	0.5949660975847422	0.5800455906721258	0.5601216608863698	all	True		0.4470648298504874	0.48489582176086377
sub-26	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.1209100668245321	-0.825349221946418	0.4725150705581248	-0.0549698588837506	0.9504730793927856	0.9009461587855712	0.3751822940834679	0.3278812747506647	0.687397316373962	0.6701588275721512	0.2493526679307238	all	True		0.35153178441706634	0.48489582176086377
sub-27	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.2338145881085626	-0.5910931141360778	0.6349532083004288	0.2699064166008575	0.9504730793927856	0.9009461587855712	0.4917372750288917	0.4495901253853658	0.7968395122610504	0.7768564417983784	0.4821955100777771	all	True		0.4706637002071288	0.48489582176086377
sub-29	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.369115095095437	-0.3103694567390731	0.6352236723562684	0.2704473447125365	0.9504730793927856	0.9009461587855712	0.5653200215429298	0.5272610058836747	0.7970092046872912	0.7770218786930367	0.7612255633695141	all	True		0.5462905137133023	0.48489582176086377
sub-30	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.2887124330538671	-0.47719018679705	0.7477933552096734	0.4955867104193467	0.9504730793927856	0.9009461587855712	0.5804729964207915	0.5433374544042678	0.8647504583460326	0.8430643232135977	0.5954112617539764	all	True		0.5619052254125296	0.48489582176086377
sub-31	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.2660668601736419	-0.5241755838540172	0.6567197295456021	0.3134394590912037	0.9504730793927856	0.9009461587855712	0.5818422724241821	0.544791562259352	0.8103824588091737	0.790059759536711	0.5487093273096054	all	True		0.563316917341767	0.48489582176086377
sub-34	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.2240806384579539	-0.6112892686641771	0.6640078182715177	0.3280156365430351	0.9504730793927856	0.9009461587855712	0.5074243183748158	0.4660939404236608	0.8148667487825956	0.7944315928847585	0.4621211988262168	all	True		0.4867591293992383	0.48489582176086377
sub-35	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.2446228720426156	-0.56866791364184	0.682404736585118	0.364809473170236	0.9504730793927856	0.9009461587855712	0.4754824731196098	0.4325200656676463	0.8260779240393233	0.8053616152848855	0.5044854194748173	all	True		0.45400126939362806	0.48489582176086377
sub-36	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.2291303910025287	-0.6008119612628064	0.6214351084110554	0.2428702168221106	0.9504730793927856	0.9009461587855712	0.4918303247832615	0.4496879329629105	0.7883115554214941	0.7685423483024506	0.47253529669622313	all	True		0.470759128873086	0.48489582176086377
sub-37	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.1136264438908903	-0.8404613993843855	0.5967229038998768	0.1934458077997531	0.9504730793927856	0.9009461587855712	0.3889899654460511	0.3422161378048642	0.7724784164621539	0.7531062713946294	0.2343316621666571	all	True		0.36560305162545764	0.48489582176086377
sub-38	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.3704714775959853	-0.3075552126178731	0.6584536845471726	0.3169073690943451	0.9504730793927856	0.9009461587855712	0.6354816164256626	0.601935601701814	0.8114515910066186	0.7911020801319365	0.7640228291731721	all	True		0.6187086090637384	0.48489582176086377
sub-39	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.285910701473879	-0.4830032643212554	0.5810998989916948	0.1621997979833893	0.9504730793927856	0.9009461587855712	0.5300978853896016	0.4900003425024669	0.7622990876235487	0.7431822188598654	0.5896332544908619	all	True		0.5100491139460342	0.48489582176086377
sub-41	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.2215544715466474	-0.6165306002033564	0.6063409883611436	0.2126819767222871	0.9504730793927856	0.9009461587855712	0.479013544872695	0.4362255553908853	0.7786790021319078	0.7591513593280864	0.4569114882081032	all	True		0.4576195501317901	0.48489582176086377
sub-43	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.1709962394830058	-0.7214296292794915	0.5019895399091588	0.0039790798183175	0.9504730793927856	0.9009461587855712	0.4420547166162226	0.3975145949109323	0.7085122016656868	0.6907441956472931	0.3526453143317372	all	True		0.41978465576357743	0.48489582176086377
sub-44	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.3250850634157438	-0.401723671173972	0.6078936764912257	0.2157873529824513	0.9504730793927856	0.9009461587855712	0.5578350704326003	0.5193302374851689	0.7796753660923409	0.76012273656168	0.670422488350634	all	True		0.5385826539588846	0.48489582176086377
sub-45	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.2140803514611969	-0.6320380241808268	0.6504689687442262	0.3009379374884523	0.9504730793927856	0.9009461587855712	0.5339148347370432	0.494030933362245	0.8065165644574365	0.7862908137399128	0.44149762042448565	all	True		0.513972884049644	0.48489582176086377
sub-46	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.2735023822820131	-0.5087482435771562	0.6892980142015721	0.3785960284031444	0.9504730793927856	0.9009461587855712	0.5558517130282369	0.5172298913672355	0.8302397329696839	0.8094190547408062	0.5640435945370889	all	True		0.5365408021977363	0.48489582176086377
sub-47	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.266303778888894	-0.5236840211117004	0.5908269984224289	0.1816539968448576	0.9504730793927856	0.9009461587855712	0.4674614851912687	0.4241084005429786	0.7686527163956614	0.7493765118943632	0.5491979244569097	all	True		0.44578494286712367	0.48489582176086377
sub-48	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.2592517500410964	-0.5383156834336673	0.7050860307804709	0.4101720615609417	0.9504730793927856	0.9009461587855712	0.5676920484972077	0.5297757404358087	0.8396940102087611	0.8186362384556102	0.5346545348640923	all	True		0.5487338944665081	0.48489582176086377
sub-50	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	WMFS	group		0.164612527262509	-0.734674657566649	0.7092428242835531	0.4184856485671059	0.9504730793927856	0.9009461587855712	0.4027243585851882	0.3564969856875158	0.8421655563388668	0.8210458033715445	0.3394801932190932	all	True		0.379610672136352	0.48489582176086377
sub-01	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	global	global	False	Somatotopic	all		all	avg	WMFS	group		0.0813270357955195	0.0027171455913266	0.8580051912591633	0.7160103825183266	0.7694051987461025	0.5388103974922049	0.7767002582009385	0.693724128043895	0.9262856963481425	0.812498402894396	0.11817801953013272	all	True		0.7352121931224167	0.6881739609351208
sub-02	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	global	global	False	Somatotopic	all		all	avg	WMFS	group		0.0790588050402013	0.0026313994330146	0.8864443389750646	0.772888677950129	0.7694051987461025	0.5388103974922049	0.7288425875164657	0.63230833934332	0.9415117306624834	0.8258540323849409	0.1148820058997477	all	True		0.6805754634298928	0.6881739609351208
sub-03	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	global	global	False	Somatotopic	all		all	avg	WMFS	group		0.0263340822599805	0.0006382413665919	0.7705776456866145	0.5411552913732292	0.7694051987461025	0.5388103974922049	0.7720040928559169	0.6876366727601734	0.877825521209434	0.7699911990593227	0.03826660663561957	all	True		0.7298203828080452	0.6881739609351208
sub-04	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	global	global	False	Somatotopic	all		all	avg	WMFS	group		0.1343822392403529	0.0047227968519805	0.9154435716744234	0.830887143348847	0.7694051987461025	0.5388103974922049	0.7812043949472584	0.6995753284021309	0.9567881540207442	0.8392538610009499	0.19527364717163728	all	True		0.7403898616746947	0.6881739609351208
sub-05	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	global	global	False	Somatotopic	all		all	avg	WMFS	group		-0.004701122790959	-0.0005349856515608	0.9353347315332528	0.8706694630665057	0.7694051987461025	0.5388103974922049	0.7329900324854252	0.6375770331915022	0.9671270503575281	0.8483227009867618	-0.006831300016889493	all	True		0.6852835328384637	0.6881739609351208
sub-06	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	global	global	False	Somatotopic	all		all	avg	WMFS	group		0.1508409403179087	0.0053449868054926	0.8706308934280914	0.7412617868561828	0.7694051987461025	0.5388103974922049	0.747682104327315	0.656322293404831	0.9330760383956344	0.8184546020351632	0.2191901305201078	all	True		0.702002198866073	0.6881739609351208
sub-07	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	global	global	False	Somatotopic	all		all	avg	WMFS	group		-0.1290576751091947	-0.005236049067272	0.8308070964682657	0.6616141929365312	0.7694051987461025	0.5388103974922049	0.7303842304149644	0.6342655884320861	0.9114862020174884	0.799516916129883	-0.18753641148209893	all	True		0.6823249094235253	0.6881739609351208
sub-08	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	global	global	False	Somatotopic	all		all	avg	WMFS	group		0.1827628973059298	0.0065517357974577	0.8073482959708135	0.6146965919416265	0.7694051987461025	0.5388103974922049	0.6118726262656189	0.4876936643700926	0.8985256234358671	0.7881484480215329	0.2655765949899987	all	True		0.5497831453178558	0.6881739609351208
sub-01	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	False	avg	parcel	global	False	Nishimoto	all		all	avg	WMFS	group		0.1003001814575691	-1.3366138241811227	0.1361010118125308	-0.7277979763749383	0.4328114519679116	-0.1343770960641765	0.4962139353045516	0.1802634301667345	0.36891870623828604	0.24270574063438083	0.29822479268932184	all	True		0.33823868273564306	0.3363240881252205
sub-02	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	False	avg	parcel	global	False	Nishimoto	all		all	avg	WMFS	group		0.1229195796511277	-1.279578423583128	0.1680476041494731	-0.6639047917010534	0.4328114519679116	-0.1343770960641765	0.4989637408658633	0.1835973695121916	0.40993609764141664	0.2696904291065263	0.36547955971967777	all	True		0.34128055518902745	0.3363240881252205
sub-03	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	False	avg	parcel	global	False	Nishimoto	all		all	avg	WMFS	group		0.109193883540376	-1.3141881231632877	0.1093973085244703	-0.7812053829510592	0.4328114519679116	-0.1343770960641765	0.4955926685703334	0.1795113236854618	0.33075263948224254	0.21759689323117087	0.3246686377685824	all	True		0.3375519961278976	0.3363240881252205
sub-04	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	False	avg	parcel	global	False	Nishimoto	all		all	avg	WMFS	group		0.05989059413469	-1.4385076491731752	0.1322843750552649	-0.7354312498894702	0.4328114519679116	-0.1343770960641765	0.4762431768136553	0.1562930077851123	0.3637091902265667	0.2392784830283262	0.17807405490501613	all	True		0.3162680922993838	0.3363240881252205
sub-05	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	False	avg	parcel	global	False	Nishimoto	all		all	avg	WMFS	group		0.1332577018970926	-1.2535105795722497	0.0856480342295867	-0.8287039315408264	0.4328114519679116	-0.1343770960641765	0.4737460894682396	0.1533253313862543	0.2926568540622049	0.19253428279946613	0.3962181318617832	all	True		0.3135357104272469	0.3363240881252205
sub-06	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	False	avg	parcel	global	False	Nishimoto	all		all	avg	WMFS	group		0.0890017668752613	-1.3651030702835074	0.1614567436733525	-0.677086512653295	0.4328114519679116	-0.1343770960641765	0.5256956624627955	0.2164433214814528	0.4018168036224375	0.26434887489693354	0.2646309616756445	all	True		0.37106949197212413	0.3363240881252205
sub-01	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	WMFS	group		0.1246488780834253	-1.1201026910044465	0.0096467622372332	-0.9807064755255336	0.0187542457681763	-0.9624915084636472	0.4101207063825669	0.2071544607489666	0.0982179323608128	0.013450566897504122	0.44294705481276875	all	True		0.30863758356576676	0.28140807513916916
sub-04	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	WMFS	group		0.2255726389761058	-0.8798409605675941	0.0073395406116	-0.9853209187768	0.0187542457681763	-0.9624915084636472	0.4450728115377946	0.246809917827898	0.08567111888845622	0.011732329199926901	0.8015855226064491	all	True		0.3459413646828463	0.28140807513916916
sub-05	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	WMFS	group		0.1456772546464865	-1.070041990762693		-1.018572795512366	0.0187542457681763	-0.9624915084636472	0.3667703029040451	0.1589426243385601			0.5176726168019252	all	True		0.2628564636213026	0.28140807513916916
sub-06	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	WMFS	group		0.1415326839951619	-1.079908663464911		-1.002429171971836	0.0187542457681763	-0.9624915084636472	0.416390393738525	0.2142153696050545			0.5029446433801429	all	True		0.31530288167178977	0.28140807513916916
sub-07	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	WMFS	group		0.0886824127345908	-1.2057253939831525	0.0047570907227783	-0.9904858185544432	0.0187542457681763	-0.9624915084636472	0.32553279044565	0.1140360036061968	0.06897166608672216	0.00944540356768813	0.31513812349106646	all	True		0.2197843970259234	0.28140807513916916
sub-08	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	WMFS	group		0.0550389521803692	-1.285817891321186	0.0024394856677801	-0.99512102866444	0.0187542457681763	-0.9624915084636472	0.2663577579109739	0.051140415864945	0.049391149690811	0.006763927391796254	0.19558412512913825	all	True		0.15874908688795944	0.28140807513916916
sub-09	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	WMFS	group		0.1843396323419254	-0.97800132872487	0.0045091847101064	-0.9909816305797872	0.0187542457681763	-0.9624915084636472	0.410157303209924	0.2071956103496487	0.06715046321587365	0.009195996860995453	0.6550616298084588	all	True		0.30867645677978633	0.28140807513916916
sub-11	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	WMFS	group		0.2385530817880868	-0.8489393807586558	0.0190744495460801	-0.9618511009078397	0.0187542457681763	-0.9624915084636472	0.4604556183504179	0.2644924541198183	0.138110280377965	0.018913670047874503	0.8477122828480007	all	True		0.3624740362351181	0.28140807513916916
sub-12	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	WMFS	group		0.1616780293125208	-1.031950130376322	0.0023559438529817	-0.9952881122940364	0.0187542457681763	-0.9624915084636472	0.4214096782652394	0.2198844593831999	0.04853806602020418	0.006647100874429619	0.5745323023604195	all	True		0.32064706882421967	0.28140807513916916
sub-13	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	WMFS	group		0.1336702903631569	-1.0986260822639389		-1.0178854937144783	0.0187542457681763	-0.9624915084636472	0.3367638747975253	0.1261765385093775			0.47500516926193687	all	True		0.2314702066534514	0.28140807513916916
sub-14	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	WMFS	group		0.106314770053416	-1.1637493454923846	0.0117950763757464	-0.9764098472485072	0.0187542457681763	-0.9624915084636472	0.3957354681875992	0.1910389111330029	0.10860513972987836	0.014873054871315381	0.37779573312115683	all	True		0.29338718966030103	0.28140807513916916
sub-15	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	WMFS	group		0.0684964886504098	-1.253780529939586	0.0108628801184767	-0.9782742397630462	0.0187542457681763	-0.9624915084636472	0.3535230660337624	0.1444172660893677	0.10422514148935803	0.014273231010957125	0.24340626549730374	all	True		0.24897016606156502	0.28140807513916916
sub-101309	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	WMFS	group		-0.0163353640437162	-2.111654876473001	0.145035534708622	-0.7099289305827559	0.9478981057370758	0.8957962114741517	0.2189864571217018	0.1496242702628935	0.3808353117931975	0.37078148364618574	-0.06621177419932689	all	True		0.18430536369229766	0.24671388497368288
sub-103111	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	WMFS	group		0.0802800349377023	-1.833999635006081	0.1169116381884228	-0.766176723623154	0.9478981057370758	0.8957962114741517	0.314791890886136	0.2484573420475005	0.3419234390743384	0.3328968614712737	0.32539731173324854	all	True		0.28162461646681825	0.24671388497368288
sub-103414	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	WMFS	group		0.1710947463709398	-1.5730145239618896	0.1442567154729303	-0.711486569054139	0.9478981057370758	0.8957962114741517	0.2917367292044572	0.2245446943019893	0.3798114209353509	0.3697846229045266	0.693494597554534	all	True		0.2581407117532233	0.24671388497368288
sub-103818	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	WMFS	group		0.0923568391419613	-1.799293076601999	0.1119516134683031	-0.7760967730633936	0.9478981057370758	0.8957962114741517	0.2765047787976861	0.2087913292531342	0.33459171159534584	0.32575868728372204	0.37434795837215673	all	True		0.24264805402541015	0.24671388497368288
sub-105014	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	WMFS	group		0.0601513392561686	-1.8918458781390752	0.0799119029658823	-0.8401761940682353	0.9478981057370758	0.8957962114741517	0.2650223682770728	0.1969394499092145	0.2826869345510724	0.27522416581253334	0.24381010927935806	all	True		0.23098090909314367	0.24671388497368288
sub-105115	1876	group	WMFS_all_Icosahedron1002_NNLS_A0_group	0.7845264545983123	0.1939351430768037	0.0	WMFS	all	all	all	NNLS	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	WMFS	group		0.0556729465277769	-1.9047159715972048	0.1121995615609564	-0.7756008768780871	0.9478981057370758	0.8957962114741517	0.2786299625212772	0.2109871158846716	0.33496203002871294	0.32611922952834443	0.2256579378729153	all	True		0.2448085392029744	0.24671388497368288
